Date,Open,High,Low,Close,Adj Close,Volume
1985-09-05,2.953125,3.000000,2.851563,2.859375,1.384930,22883200
1985-09-12,2.859375,2.890625,2.671875,2.750000,1.331955,41123200
1985-09-19,2.765625,2.882813,2.750000,2.765625,1.339522,29694400
1985-09-26,2.750000,2.835938,2.703125,2.710938,1.313034,23966400
1985-10-03,2.710938,2.781250,2.695313,2.718750,1.316818,27713600
1985-10-10,2.718750,2.859375,2.710938,2.851563,1.381146,20448000
1985-10-17,2.851563,2.929688,2.828125,2.867188,1.388713,24889600
1985-10-24,2.875000,2.984375,2.875000,2.984375,1.445474,34449600
1985-10-31,2.984375,3.023438,2.921875,3.015625,1.460608,51464000
1985-11-07,3.015625,3.117188,2.984375,3.101563,1.502232,53763200
1985-11-14,3.101563,3.148438,3.093750,3.125000,1.513584,46854400
1985-11-21,3.140625,3.164063,2.914063,3.101563,1.512110,74966400
1985-11-28,3.117188,3.125000,3.015625,3.062500,1.493065,26923200
1985-12-05,3.070313,3.195313,3.062500,3.179688,1.550198,56923200
1985-12-12,3.195313,3.453125,3.195313,3.273438,1.595903,55041600
1985-12-19,3.265625,3.367188,3.218750,3.242188,1.580669,23436800
1985-12-26,3.257813,3.312500,3.218750,3.289063,1.603522,13251200
1986-01-02,3.281250,3.312500,3.218750,3.226563,1.573050,23484800
1986-01-09,3.187500,3.242188,3.117188,3.195313,1.557815,33659200
1986-01-16,3.210938,3.250000,3.093750,3.109375,1.515918,30096000
1986-01-23,3.093750,3.304688,3.078125,3.218750,1.569242,31998400
1986-01-30,3.234375,3.429688,3.218750,3.406250,1.660653,32604800
1986-02-06,3.421875,3.437500,3.000000,3.125000,1.523536,121043200
1986-02-13,3.140625,3.289063,2.859375,3.000000,1.462594,287520000
1986-02-20,2.992188,3.125000,2.984375,3.031250,1.477829,104440000
1986-02-27,3.062500,3.156250,3.007813,3.070313,1.506867,80889600
1986-03-06,3.093750,3.265625,3.046875,3.218750,1.579718,62964800
1986-03-13,3.187500,3.375000,3.187500,3.328125,1.633399,59368000
1986-03-20,3.343750,3.562500,3.335938,3.562500,1.748427,90065600
1986-03-27,3.625000,3.656250,3.468750,3.531250,1.733090,47416000
1986-04-03,3.539063,3.750000,3.304688,3.648438,1.790603,77008000
1986-04-10,3.750000,3.968750,3.734375,3.914063,1.920969,102769600
1986-04-17,3.953125,4.273438,3.945313,4.164063,2.043665,68390400
1986-04-24,4.164063,4.335938,4.085938,4.117188,2.020659,48912000
1986-05-01,4.054688,4.117188,4.000000,4.093750,2.009156,46665600
1986-05-08,4.109375,4.171875,4.000000,4.171875,2.047499,32785600
1986-05-15,4.156250,4.273438,4.062500,4.218750,2.070504,34336000
1986-05-22,4.250000,4.406250,4.250000,4.375000,2.147190,36628800
1986-05-29,4.359375,4.390625,4.101563,4.242188,2.092567,34060800
1986-06-05,4.242188,4.460938,4.210938,4.250000,2.096420,40062400
1986-06-12,4.250000,4.414063,4.242188,4.367188,2.154226,26668800
1986-06-19,4.328125,4.578125,4.281250,4.539063,2.239007,38182400
1986-06-26,4.578125,4.609375,4.468750,4.554688,2.246715,28454400
1986-07-03,4.554688,4.554688,4.093750,4.179688,2.061737,30553600
1986-07-10,4.195313,4.203125,4.023438,4.148438,2.046322,43846400
1986-07-17,4.164063,4.453125,4.156250,4.398438,2.169641,48048000
1986-07-24,4.398438,4.398438,4.195313,4.296875,2.119542,34966400
1986-07-31,4.296875,4.296875,4.187500,4.226563,2.084860,27424000
1986-08-07,4.226563,4.437500,4.210938,4.429688,2.185057,41840000
1986-08-14,4.445313,4.640625,4.406250,4.593750,2.265984,43579200
1986-08-21,4.609375,4.656250,4.468750,4.562500,2.261451,26024000
1986-08-28,4.531250,4.640625,4.390625,4.445313,2.203367,24251200
1986-09-04,4.476563,4.484375,4.117188,4.164063,2.063962,48249600
1986-09-11,4.117188,4.140625,3.859375,3.921875,1.943920,52052800
1986-09-18,3.812500,4.062500,3.765625,4.007813,1.986515,53420800
1986-09-25,4.000000,4.109375,3.843750,4.031250,1.998133,32769600
1986-10-02,4.039063,4.117188,3.867188,4.117188,2.040727,22878400
1986-10-09,4.125000,4.281250,4.078125,4.273438,2.118175,26966400
1986-10-16,4.289063,4.375000,4.250000,4.335938,2.149153,27896000
1986-10-23,4.351563,4.367188,4.257813,4.312500,2.137537,22302400
1986-10-30,4.367188,4.429688,4.320313,4.406250,2.184005,37081600
1986-11-06,4.382813,4.421875,4.328125,4.375000,2.168514,22424000
1986-11-13,4.375000,4.382813,4.046875,4.148438,2.056217,41267200
1986-11-20,4.203125,4.414063,4.148438,4.343750,2.163985,44302400
1986-11-27,4.351563,4.437500,4.164063,4.421875,2.202906,26572800
1986-12-04,4.414063,4.500000,4.304688,4.476563,2.230150,29862400
1986-12-11,4.437500,4.460938,4.226563,4.328125,2.156201,46968000
1986-12-18,4.312500,4.328125,4.125000,4.171875,2.078359,50507200
1986-12-25,4.164063,4.242188,4.078125,4.101563,2.043331,17750400
1987-01-01,4.101563,4.398438,4.101563,4.351563,2.167877,29952000
1987-01-08,4.351563,4.398438,4.234375,4.375000,2.179553,53910400
1987-01-15,4.390625,4.703125,4.390625,4.593750,2.288530,64816000
1987-01-22,4.562500,4.929688,4.562500,4.851563,2.416970,81168000
1987-01-29,4.843750,4.898438,4.671875,4.898438,2.440321,49969600
1987-02-05,4.906250,5.000000,4.742188,5.000000,2.490918,49046400
1987-02-12,5.000000,5.531250,4.976563,5.437500,2.708874,56974400
1987-02-19,5.437500,5.468750,5.140625,5.304688,2.642708,45318400
1987-02-26,5.304688,5.718750,5.218750,5.710938,2.856932,46254400
1987-03-05,5.773438,5.796875,5.507813,5.656250,2.829574,48385600
1987-03-12,5.687500,5.703125,5.531250,5.617188,2.810033,32729600
1987-03-19,5.578125,5.906250,5.578125,5.671875,2.837391,45259200
1987-03-26,5.703125,5.765625,5.367188,5.617188,2.810033,56896000
1987-04-02,5.625000,5.757813,5.476563,5.656250,2.829574,46059200
1987-04-09,5.671875,5.734375,5.195313,5.390625,2.696694,58515200
1987-04-16,5.437500,5.640625,5.304688,5.460938,2.731866,46036800
1987-04-23,5.500000,5.578125,5.312500,5.453125,2.727958,56960000
1987-04-30,5.437500,5.640625,5.351563,5.531250,2.767042,32059200
1987-05-07,5.523438,5.648438,5.312500,5.382813,2.692785,37974400
1987-05-14,5.382813,5.398438,5.015625,5.156250,2.579447,49008000
1987-05-21,5.234375,5.328125,5.164063,5.273438,2.638068,24265600
1987-05-28,5.273438,5.531250,5.171875,5.515625,2.773322,32316800
1987-06-04,5.500000,5.648438,5.421875,5.515625,2.773322,24878400
1987-06-11,5.593750,5.742188,5.531250,5.687500,2.859744,24270400
1987-06-18,5.703125,5.953125,5.695313,5.789063,2.910811,41532800
1987-06-25,5.796875,5.859375,5.687500,5.687500,2.859744,28896000
1987-07-02,5.687500,5.726563,5.570313,5.718750,2.875455,28748800
1987-07-09,5.687500,5.898438,5.687500,5.851563,2.942236,48028800
1987-07-16,5.875000,5.992188,5.812500,5.906250,2.969735,39844800
1987-07-23,5.921875,5.984375,5.812500,5.953125,2.993305,23968000
1987-07-30,5.984375,6.070313,5.781250,6.031250,3.032586,35288000
1987-08-06,6.031250,6.429688,5.968750,6.320313,3.177928,46192000
1987-08-13,6.375000,6.406250,6.218750,6.343750,3.189714,43963200
1987-08-20,6.406250,6.585938,6.375000,6.484375,3.274106,43435200
1987-08-27,6.429688,6.476563,5.898438,6.031250,3.045312,41899200
1987-09-03,6.093750,6.093750,5.781250,5.875000,2.966417,41278400
1987-09-10,5.953125,6.085938,5.750000,5.750000,2.903303,39616000
1987-09-17,5.812500,5.945313,5.593750,5.921875,2.990088,67624000
1987-09-24,5.921875,6.031250,5.718750,5.968750,3.013755,49916800
1987-10-01,6.000000,6.218750,5.789063,5.859375,2.958528,52873600
1987-10-08,5.859375,5.859375,5.406250,5.406250,2.729737,54534400
1987-10-15,5.281250,5.398438,3.453125,4.640625,2.343154,139406400
1987-10-22,4.062500,4.703125,4.031250,4.601563,2.323431,72456000
1987-10-29,4.718750,5.125000,4.703125,4.859375,2.453606,46612800
1987-11-05,4.843750,5.015625,4.421875,4.593750,2.319486,39360000
1987-11-12,4.593750,4.898438,4.593750,4.882813,2.465440,35921600
1987-11-19,4.875000,5.039063,4.648438,4.898438,2.486850,34444800
1987-11-26,4.882813,4.898438,4.429688,4.742188,2.407525,27494400
1987-12-03,4.718750,4.968750,4.375000,4.835938,2.455120,43616000
1987-12-10,4.781250,5.015625,4.703125,4.992188,2.534446,38112000
1987-12-17,5.015625,5.023438,4.820313,4.968750,2.522546,35296000
1987-12-24,4.984375,4.984375,4.726563,4.796875,2.435289,16185600
1987-12-31,4.734375,4.992188,4.679688,4.875000,2.474952,30620800
1988-01-07,4.835938,4.867188,4.351563,4.468750,2.268706,51675200
1988-01-14,4.492188,4.726563,4.414063,4.484375,2.276638,43702400
1988-01-21,4.515625,4.992188,4.445313,4.710938,2.391659,106212800
1988-01-28,4.734375,4.945313,4.726563,4.765625,2.419424,35572800
1988-02-04,4.773438,4.992188,4.757813,4.992188,2.534446,31348800
1988-02-11,4.992188,5.156250,4.906250,5.062500,2.570143,41243200
1988-02-18,5.000000,5.203125,4.945313,5.132813,2.619254,37273600
1988-02-25,5.117188,5.265625,5.015625,5.203125,2.655135,29139200
1988-03-03,5.203125,5.406250,5.070313,5.328125,2.718921,33193600
1988-03-10,5.328125,5.367188,5.062500,5.328125,2.718921,36732800
1988-03-17,5.328125,5.414063,5.257813,5.289063,2.698988,34076800
1988-03-24,5.250000,5.250000,4.914063,4.921875,2.511615,33224000
1988-03-31,4.914063,5.125000,4.828125,5.109375,2.607294,31420800
1988-04-07,5.117188,5.257813,5.046875,5.250000,2.679055,30088000
1988-04-14,5.171875,5.171875,4.812500,4.812500,2.455801,42288000
1988-04-21,4.843750,4.968750,4.726563,4.859375,2.479720,36734400
1988-04-28,4.851563,4.945313,4.671875,4.671875,2.384040,33236800
1988-05-05,4.671875,4.687500,4.484375,4.554688,2.324239,42566400
1988-05-12,4.570313,4.640625,4.328125,4.343750,2.216599,30401600
1988-05-19,4.359375,4.679688,4.343750,4.617188,2.372726,35592000
1988-05-26,4.617188,5.007813,4.609375,4.960938,2.549375,37268800
1988-06-02,4.921875,5.054688,4.906250,5.039063,2.589522,33563200
1988-06-09,5.031250,5.109375,4.843750,5.109375,2.625655,39934400
1988-06-16,5.078125,5.078125,4.953125,4.960938,2.549375,62043200
1988-06-23,4.960938,4.992188,4.804688,4.859375,2.497183,22193600
1988-06-30,4.914063,4.992188,4.820313,4.875000,2.505213,19499200
1988-07-07,4.843750,4.960938,4.812500,4.960938,2.549375,31472000
1988-07-14,4.960938,5.000000,4.890625,4.976563,2.557404,26542400
1988-07-21,4.960938,4.960938,4.765625,4.765625,2.449006,21044800
1988-07-28,4.781250,5.132813,4.750000,5.117188,2.629669,35894400
1988-08-04,5.140625,5.148438,4.976563,4.976563,2.557404,28752000
1988-08-11,4.984375,5.046875,4.921875,5.031250,2.585508,24718400
1988-08-18,5.015625,5.101563,4.945313,5.085938,2.630101,27561600
1988-08-25,5.031250,5.117188,5.031250,5.062500,2.617982,17880000
1988-09-01,5.039063,5.328125,4.984375,5.273438,2.727062,29979200
1988-09-08,5.257813,5.304688,5.195313,5.304688,2.743223,34563200
1988-09-15,5.304688,5.351563,5.226563,5.328125,2.755344,30934400
1988-09-22,5.335938,5.335938,5.265625,5.335938,2.759385,18219200
1988-09-29,5.320313,5.421875,5.312500,5.367188,2.775544,23736000
1988-10-06,5.367188,5.476563,5.265625,5.312500,2.747262,25971200
1988-10-13,5.289063,5.437500,5.281250,5.398438,2.791705,25313600
1988-10-20,5.390625,5.507813,5.390625,5.460938,2.824026,29216000
1988-10-27,5.437500,5.476563,5.375000,5.468750,2.828067,25217600
1988-11-03,5.484375,5.500000,5.359375,5.382813,2.783625,24606400
1988-11-10,5.367188,5.398438,5.039063,5.054688,2.613940,32276800
1988-11-17,5.101563,5.304688,5.085938,5.273438,2.743566,24782400
1988-11-24,5.234375,5.398438,5.171875,5.375000,2.796405,22267200
1988-12-01,5.375000,5.460938,5.273438,5.453125,2.837050,27585600
1988-12-08,5.453125,5.453125,5.289063,5.312500,2.763887,18750400
1988-12-15,5.312500,5.468750,5.289063,5.328125,2.772017,27947200
1988-12-22,5.343750,5.351563,5.265625,5.296875,2.755760,7707200
1988-12-29,5.312500,5.398438,5.187500,5.328125,2.772017,17380800
1989-01-05,5.335938,5.390625,5.281250,5.320313,2.767956,25188800
1989-01-12,5.343750,5.414063,5.265625,5.414063,2.816727,28206400
1989-01-19,5.414063,5.437500,5.343750,5.414063,2.816727,28299200
1989-01-26,5.414063,5.750000,5.375000,5.664063,2.946792,43676800
1989-02-02,5.703125,5.765625,5.593750,5.718750,2.975244,25321600
1989-02-09,5.671875,5.718750,5.500000,5.609375,2.918341,35099200
1989-02-16,5.625000,5.656250,5.453125,5.453125,2.853079,21416000
1989-02-23,5.453125,5.484375,5.320313,5.351563,2.799941,30369600
1989-03-02,5.343750,5.515625,5.328125,5.445313,2.848991,27252800
1989-03-09,5.453125,5.726563,5.437500,5.710938,2.987967,32883200
1989-03-16,5.710938,5.843750,5.468750,5.492188,2.873516,51473600
1989-03-23,5.492188,5.718750,5.460938,5.671875,2.967530,18390400
1989-03-30,5.656250,5.734375,5.617188,5.664063,2.963440,19835200
1989-04-06,5.656250,5.843750,5.617188,5.796875,3.032929,19774400
1989-04-13,5.781250,5.976563,5.718750,5.976563,3.126943,29795200
1989-04-20,5.992188,6.015625,5.867188,5.960938,3.118766,36444800
1989-04-27,5.960938,6.054688,5.906250,5.976563,3.126943,22873600
1989-05-04,5.968750,6.078125,5.859375,5.984375,3.131028,24153600
1989-05-11,5.906250,6.328125,5.890625,6.234375,3.261830,37245600
1989-05-18,6.234375,6.468750,6.093750,6.140625,3.212778,43904800
1989-05-25,6.171875,6.296875,6.093750,6.171875,3.247781,19236000
1989-06-01,6.218750,6.546875,6.203125,6.484375,3.412224,23116000
1989-06-08,6.531250,6.718750,6.234375,6.265625,3.297114,39265600
1989-06-15,6.218750,6.265625,6.046875,6.078125,3.198447,34272000
1989-06-22,6.031250,6.437500,6.031250,6.234375,3.280670,25089600
1989-06-29,6.140625,6.171875,5.890625,6.125000,3.223113,14726400
1989-07-06,6.093750,6.375000,6.062500,6.281250,3.305338,20983200
1989-07-13,6.187500,6.281250,6.031250,6.265625,3.297114,29728800
1989-07-20,6.296875,6.609375,6.203125,6.546875,3.445112,30669600
1989-07-27,6.656250,6.781250,6.468750,6.578125,3.461559,30408800
1989-08-03,6.578125,6.640625,6.359375,6.421875,3.379337,23472800
1989-08-10,6.406250,6.593750,6.328125,6.375000,3.354669,28127200
1989-08-17,6.375000,6.500000,6.171875,6.281250,3.323918,31684000
1989-08-24,6.250000,6.437500,6.187500,6.421875,3.398335,34300800
1989-08-31,6.484375,6.812500,6.453125,6.593750,3.489288,32713600
1989-09-07,6.625000,6.625000,6.281250,6.328125,3.348724,19600000
1989-09-14,6.406250,6.609375,6.250000,6.593750,3.489288,27158400
1989-09-21,6.593750,6.640625,6.453125,6.625000,3.505824,21300800
1989-09-28,6.671875,7.000000,6.656250,6.968750,3.687730,36851200
1989-10-05,6.968750,7.078125,6.890625,6.984375,3.695997,24746400
1989-10-12,6.984375,7.062500,6.312500,6.812500,3.605044,42314400
1989-10-19,6.828125,6.953125,6.531250,6.812500,3.605044,26629600
1989-10-26,6.750000,6.968750,6.625000,6.953125,3.679460,22452800
1989-11-02,6.953125,6.953125,6.546875,6.906250,3.654655,21244800
1989-11-09,6.937500,7.046875,6.859375,7.015625,3.712532,27056000
1989-11-16,7.015625,7.062500,6.812500,7.046875,3.748703,20420800
1989-11-23,7.093750,7.156250,6.953125,6.984375,3.715456,15821600
1989-11-30,7.031250,7.312500,7.000000,7.234375,3.848447,24168800
1989-12-07,7.250000,7.359375,7.187500,7.312500,3.890007,23772000
1989-12-14,7.250000,7.265625,6.937500,7.046875,3.748703,31957600
1989-12-21,7.078125,7.312500,7.031250,7.312500,3.890007,11884800
1989-12-28,7.296875,7.531250,7.234375,7.515625,3.998063,18793600
1990-01-04,7.515625,7.593750,7.187500,7.234375,3.848447,32221600
1990-01-11,7.312500,7.359375,6.968750,7.015625,3.732079,31258400
1990-01-18,6.968750,7.187500,6.578125,6.781250,3.607400,32560000
1990-01-25,6.734375,6.828125,6.390625,6.546875,3.482719,27696800
1990-02-01,6.781250,6.906250,6.640625,6.843750,3.640647,23785600
1990-02-08,6.921875,7.078125,6.828125,6.937500,3.690519,21762400
1990-02-15,6.906250,7.046875,6.687500,6.718750,3.592840,19500000
1990-02-22,6.750000,6.781250,6.500000,6.703125,3.584488,27036000
1990-03-01,6.734375,6.968750,6.718750,6.906250,3.693108,19205600
1990-03-08,6.968750,7.000000,6.781250,6.890625,3.684750,16792800
1990-03-15,6.906250,7.187500,6.875000,6.984375,3.734883,32584000
1990-03-22,7.015625,7.187500,6.828125,7.140625,3.818439,17804800
1990-03-29,7.140625,7.296875,6.937500,7.093750,3.793373,20220800
1990-04-05,7.171875,7.375000,7.015625,7.281250,3.893638,19131200
1990-04-12,7.203125,7.421875,7.171875,7.328125,3.918703,21739200
1990-04-19,7.187500,7.328125,7.031250,7.062500,3.776661,26537600
1990-04-26,7.093750,7.281250,6.953125,7.281250,3.893638,23094400
1990-05-03,7.296875,7.437500,7.234375,7.296875,3.901992,24043200
1990-05-10,7.328125,7.656250,7.281250,7.609375,4.069102,37558400
1990-05-17,7.625000,7.828125,7.546875,7.781250,4.184335,30824800
1990-05-24,7.812500,8.046875,7.750000,8.015625,4.310369,21188800
1990-05-31,7.984375,8.218750,7.968750,8.078125,4.343977,25376800
1990-06-07,8.062500,8.156250,7.859375,8.093750,4.352378,22467200
1990-06-14,8.062500,8.140625,7.906250,8.078125,4.343977,28424800
1990-06-21,8.140625,8.406250,8.062500,8.328125,4.478415,26625600
1990-06-28,8.343750,8.734375,8.343750,8.656250,4.654862,17214400
1990-07-05,8.656250,8.781250,8.468750,8.703125,4.680067,18482400
1990-07-12,8.750000,8.984375,8.687500,8.921875,4.797701,26574400
1990-07-19,8.875000,9.265625,8.656250,9.156250,4.923735,41137600
1990-07-26,9.140625,9.234375,8.734375,8.812500,4.738884,27660000
1990-08-02,8.625000,8.687500,7.875000,8.390625,4.512021,52423200
1990-08-09,8.406250,8.671875,8.125000,8.546875,4.596044,31584800
1990-08-16,8.500000,8.515625,7.781250,7.843750,4.239257,38896000
1990-08-23,7.562500,8.312500,7.500000,8.250000,4.458821,32524800
1990-08-30,8.265625,8.343750,8.062500,8.265625,4.467263,19548000
1990-09-06,8.218750,8.265625,8.000000,8.125000,4.391264,23798400
1990-09-13,8.093750,8.140625,7.875000,8.000000,4.323705,22412800
1990-09-20,7.937500,7.937500,7.562500,7.843750,4.239257,32763200
1990-09-27,7.921875,8.468750,7.609375,8.171875,4.416597,34745600
1990-10-04,8.171875,8.312500,8.000000,8.062500,4.357483,25376000
1990-10-11,8.046875,8.265625,7.921875,8.140625,4.399706,25224000
1990-10-18,8.156250,8.687500,8.156250,8.484375,4.585490,39341600
1990-10-25,8.453125,8.531250,7.984375,8.046875,4.349039,23791200
1990-11-01,8.031250,8.468750,7.968750,8.171875,4.416597,20707200
1990-11-08,8.156250,8.359375,8.062500,8.281250,4.475709,32301600
1990-11-15,8.234375,8.343750,8.171875,8.250000,4.481821,26651200
1990-11-22,8.265625,8.406250,8.078125,8.375000,4.549726,17852000
1990-11-29,8.406250,8.937500,8.390625,8.812500,4.787398,38911200
1990-12-06,8.859375,9.000000,8.734375,8.921875,4.846820,27456800
1990-12-13,8.890625,9.015625,8.687500,8.953125,4.863794,22588800
1990-12-20,8.875000,8.968750,8.843750,8.921875,4.846820,18372000
1990-12-27,8.921875,9.031250,8.718750,8.750000,4.753448,17030400
1991-01-03,8.750000,8.828125,8.171875,8.203125,4.456358,35970400
1991-01-10,8.328125,8.750000,8.250000,8.671875,4.711004,24499200
1991-01-17,8.937500,9.140625,8.781250,9.125000,4.957165,42304000
1991-01-24,9.140625,9.578125,9.140625,9.546875,5.186348,28004800
1991-01-31,9.546875,9.656250,9.375000,9.656250,5.245769,36300800
1991-02-07,9.640625,9.984375,9.468750,9.890625,5.373094,34376000
1991-02-14,9.906250,10.187500,9.734375,10.000000,5.455733,31099200
1991-02-21,10.031250,10.343750,9.953125,10.296875,5.617700,26129600
1991-02-28,10.343750,11.140625,10.125000,10.953125,5.975732,32765600
1991-03-07,11.000000,11.468750,10.828125,11.125000,6.069504,48463200
1991-03-14,11.187500,11.718750,11.187500,11.250000,6.137700,50765600
1991-03-21,11.312500,12.437500,11.203125,12.093750,6.598026,45781600
1991-03-28,12.187500,12.187500,11.781250,12.046875,6.572454,24089600
1991-04-04,12.015625,12.187500,11.640625,11.890625,6.487206,35951200
1991-04-11,12.031250,12.546875,12.000000,12.437500,6.785569,30596000
1991-04-18,12.281250,12.359375,11.687500,11.734375,6.401964,40983200
1991-04-25,11.765625,12.046875,11.718750,12.031250,6.563928,32409600
1991-05-02,12.031250,12.031250,11.671875,11.703125,6.384915,22727200
1991-05-09,11.750000,11.953125,11.343750,11.421875,6.231468,28006400
1991-05-16,11.515625,11.859375,11.250000,11.781250,6.455489,29799200
1991-05-23,11.843750,11.859375,11.562500,11.703125,6.412681,15236000
1991-05-30,11.687500,11.687500,10.921875,11.062500,6.061655,41461600
1991-06-06,11.125000,11.156250,10.593750,10.656250,5.839048,39138400
1991-06-13,10.671875,10.750000,10.390625,10.453125,5.727745,30582400
1991-06-20,10.500000,10.687500,10.250000,10.359375,5.676380,41292800
1991-06-27,10.484375,10.593750,10.218750,10.250000,5.616446,33308000
1991-07-04,10.250000,10.953125,10.250000,10.812500,5.924663,24799200
1991-07-11,10.968750,11.015625,10.765625,10.812500,5.924663,22950400
1991-07-18,10.843750,11.109375,10.781250,10.843750,5.941788,21924000
1991-07-25,10.859375,11.453125,10.828125,11.453125,6.275697,17999200
1991-08-01,11.453125,11.625000,11.328125,11.593750,6.352749,17853600
1991-08-08,11.546875,11.671875,11.328125,11.359375,6.224324,16060000
1991-08-15,11.375000,11.453125,10.625000,11.296875,6.217034,30702400
1991-08-22,11.265625,11.640625,11.203125,11.609375,6.389014,18250400
1991-08-29,11.609375,11.703125,11.343750,11.390625,6.268630,12067200
1991-09-05,11.312500,11.375000,11.000000,11.031250,6.070855,18650400
1991-09-12,11.125000,11.375000,11.093750,11.171875,6.148241,19949600
1991-09-19,11.093750,11.375000,11.015625,11.218750,6.174043,22281600
1991-09-26,11.171875,11.281250,10.921875,10.937500,6.019260,16498400
1991-10-03,10.906250,10.921875,10.734375,10.781250,5.933271,20104000
1991-10-10,10.781250,11.093750,10.593750,11.078125,6.096650,21415200
1991-10-17,11.156250,11.906250,11.046875,11.781250,6.483601,36864000
1991-10-24,11.750000,11.921875,11.515625,11.906250,6.552395,27456000
1991-10-31,11.921875,12.171875,11.750000,11.984375,6.595386,22033600
1991-11-07,11.953125,12.515625,11.890625,12.265625,6.750169,22297600
1991-11-14,12.343750,12.421875,11.593750,11.781250,6.509772,34549600
1991-11-21,11.765625,11.968750,11.562500,11.968750,6.613374,19720000
1991-11-28,11.953125,12.765625,11.906250,12.656250,6.993257,25836000
1991-12-05,12.578125,13.125000,12.468750,12.828125,7.088228,36020000
1991-12-12,12.890625,13.406250,12.843750,13.281250,7.338602,20953600
1991-12-19,13.250000,13.906250,13.218750,13.812500,7.632146,22715200
1991-12-26,13.843750,14.531250,13.843750,14.312500,7.908425,15216800
1992-01-02,14.062500,14.671875,13.687500,14.546875,8.037929,29891200
1992-01-09,14.453125,14.671875,13.484375,13.546875,7.485372,35165600
1992-01-16,13.187500,13.500000,12.984375,13.437500,7.424939,44836800
1992-01-23,13.437500,13.546875,12.781250,12.906250,7.131394,23365600
1992-01-30,13.000000,13.609375,12.953125,13.500000,7.459473,23046400
1992-02-06,13.593750,13.718750,12.921875,13.234375,7.312700,21184800
1992-02-13,13.234375,13.234375,12.062500,12.328125,6.837631,37998400
1992-02-20,12.312500,13.000000,12.218750,12.937500,7.175616,33328800
1992-02-27,13.078125,13.078125,12.187500,12.218750,6.776969,19612800
1992-03-05,12.218750,12.359375,11.937500,12.031250,6.672975,27972000
1992-03-12,12.078125,12.187500,11.843750,12.015625,6.664307,21112800
1992-03-19,12.046875,12.296875,11.750000,12.171875,6.750971,31580000
1992-03-26,12.218750,12.343750,11.937500,12.265625,6.802966,20604800
1992-04-02,12.265625,12.375000,11.906250,12.046875,6.681643,29645600
1992-04-09,12.078125,12.843750,12.078125,12.562500,6.967625,28177600
1992-04-16,12.546875,12.546875,11.625000,11.625000,6.447652,28712800
1992-04-23,11.437500,11.906250,11.109375,11.812500,6.551648,65460000
1992-04-30,11.875000,12.218750,11.718750,11.875000,6.586313,28644000
1992-05-07,11.890625,12.109375,11.796875,11.890625,6.594976,20117600
1992-05-14,11.875000,11.921875,11.625000,11.765625,6.557401,26601600
1992-05-21,11.765625,11.921875,11.500000,11.796875,6.574816,19854400
1992-05-28,11.796875,12.250000,11.250000,11.265625,6.278732,44618400
1992-06-04,11.265625,11.421875,10.937500,11.000000,6.130689,45909200
1992-06-11,11.062500,11.406250,10.781250,10.781250,6.008772,23648400
1992-06-18,10.781250,11.375000,10.750000,10.937500,6.095858,25286000
1992-06-25,11.000000,11.468750,10.843750,11.406250,6.357105,20141200
1992-07-02,11.406250,11.812500,11.281250,11.812500,6.583524,18182400
1992-07-09,11.812500,11.968750,11.375000,11.625000,6.479027,16887200
1992-07-16,11.593750,11.750000,11.343750,11.500000,6.409359,18456000
1992-07-23,11.468750,12.375000,11.312500,12.250000,6.827363,20965600
1992-07-30,12.281250,12.593750,12.187500,12.437500,6.931859,15556800
1992-08-06,12.437500,12.781250,12.125000,12.156250,6.775110,14665200
1992-08-13,12.250000,12.812500,12.031250,12.656250,7.086957,17676400
1992-08-20,12.593750,12.656250,12.031250,12.625000,7.069457,17369200
1992-08-27,12.687500,12.812500,12.281250,12.625000,7.069457,13439600
1992-09-03,12.687500,13.156250,12.687500,13.000000,7.279444,17966800
1992-09-10,12.937500,13.218750,12.531250,12.718750,7.121953,19298000
1992-09-17,12.750000,12.937500,12.593750,12.750000,7.139452,16227200
1992-09-24,12.750000,12.750000,11.625000,11.781250,6.596997,22392000
1992-10-01,11.843750,11.906250,10.812500,11.375000,6.369511,23628000
1992-10-08,11.437500,12.218750,11.437500,12.000000,6.719489,18252400
1992-10-15,11.968750,12.656250,11.937500,12.593750,7.051962,21618400
1992-10-22,12.625000,12.750000,12.031250,12.375000,6.929469,19048400
1992-10-29,12.343750,12.781250,12.218750,12.281250,6.876976,19897600
1992-11-05,12.218750,12.656250,11.906250,12.593750,7.051962,20646800
1992-11-12,12.687500,12.812500,12.250000,12.593750,7.085048,16660800
1992-11-19,12.593750,12.968750,12.437500,12.843750,7.225698,15614000
1992-11-26,12.875000,12.906250,12.406250,12.500000,7.032306,10260400
1992-12-03,12.562500,13.031250,12.500000,12.812500,7.208112,17288800
1992-12-10,12.812500,13.031250,12.656250,12.906250,7.260855,16698400
1992-12-17,12.968750,13.687500,12.718750,12.906250,7.260855,33513600
1992-12-24,12.937500,13.000000,12.562500,12.687500,7.137788,9374400
1992-12-31,12.718750,12.781250,11.625000,11.718750,6.592785,21622800
1993-01-07,11.718750,11.906250,11.312500,11.687500,6.575208,27847600
1993-01-14,11.781250,11.875000,11.312500,11.437500,6.434560,26192800
1993-01-21,11.531250,11.687500,10.875000,11.062500,6.223589,27813200
1993-01-28,11.093750,11.312500,10.750000,11.312500,6.364235,33980000
1993-02-04,11.375000,11.531250,11.093750,11.375000,6.399397,27066400
