"sub","number","name","url"
"PSY","312","Research Design & Analysis I","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/300/PSY-312"
"PSY","312L","Research, Design and Analysis I Lab","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/300/PSY-312L"
"PSY","313","Research Design & Analysis II","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/300/PSY-313"
"PSY","313L","Research Design and Analysis II Laboratory","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/300/PSY-313L"
"PSY","314","Qualitative Research Methods","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/300/PSY-314"
"PSY","330","Introduction to Neuropsychology","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/300/PSY-330"
"PSY","331","Introduction to Psychopharmacology","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/300/PSY-331"
"PSY","336","Psychology of Human Vision: Theory and Application","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/300/PSY-336"
"PSY","340","Psychology of Child Development","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/300/PSY-340"
"PSY","341","Psychology of Adolescent Development","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/300/PSY-341"
"PSY","350","Intro Psychological Counseling","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/300/PSY-350"
"PSY","360","Environmental Psychology","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/300/PSY-360"
"PSY","370","Health Psychology and Behavioral Medicine","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/300/PSY-370"
"PSY","395","Professional Pathways in Psychology","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/300/PSY-395"
"PSY","397","Internship","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/300/PSY-397"
"PSY","398.1","Practicum In Teaching Psychology","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/300/PSY-398-1"
"PSY","399T","Special Topics in Psychology","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/300/PSY-399T"
"PSY","399T.2","Motivation & Belief","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/300/PSY-399T-2"
"PSY","399T.4","'Film Noir', the Shadow & Psychology","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/300/PSY-399T-4"
"PSY","399T.5","Psychology/Religious Practice","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/300/PSY-399T-5"
"PSY","399T.6","Positive Psychology","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/300/PSY-399T-6"
"PSY","399T.7","Special Topic: Relationships","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/300/PSY-399T-7"
"PSY","399T.8","Spectopic: Relationships/Helping Profess","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/300/PSY-399T-8"
"PSY","404","Abnormal Psychology","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/400/PSY-404"
"PSY","407","Introduction to Forensic Psychology","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/400/PSY-407"
"PSY","410","Media Psychology","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/400/PSY-410"
"PSY","424","Motivation & Emotion","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/400/PSY-424"
"PSY","425","Nature Makes Us Human: Human/Animal/Nature Bond Psychology","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/400/PSY-425"
"PSY","430","Learning & Behavior","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/400/PSY-430"
"PSY","490","Qualitative Senior Project","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/400/PSY-490"
"PSY","492","Quantitative Senior Project","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/400/PSY-492"
"PSY","494","Independent Study","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/400/PSY-494"
"PSY","496","Collaborative Research","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/400/PSY-496"
"PSY","497","Internship","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/400/PSY-497"
"PSY","498","Psychology Capstone","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/400/PSY-498"
"PSY","499T","Special Topics in Psychology","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/PSY-Psychology/400/PSY-499T"
"REL","100","Introduction to World Religions","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/100/REL-100"
"REL","112","New Testament Introduction","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/100/REL-112"
"REL","113","The Hebrew Bible","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/100/REL-113"
"REL","202","Christianity","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/200/REL-202"
"REL","203","Buddhism","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/200/REL-203"
"REL","204","Islam","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/200/REL-204"
"REL","205","Native American Religions","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/200/REL-205"
"REL","206","Judaism","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/200/REL-206"
"REL","207","Hinduism","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/200/REL-207"
"REL","210","Japanese Religions","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/200/REL-210"
"REL","212","Buddhism in America","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/200/REL-212"
"REL","220","Christian Spirituality","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/200/REL-220"
"REL","225","Christian Theology","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/200/REL-225"
"REL","294","Independent Study","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/200/REL-294"
"REL","300","Zen","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/300/REL-300"
"REL","325","Ancient Greek Language & Literature I","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/300/REL-325"
"REL","326","Ancient Greek Language & Literature II","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/300/REL-326"
"REL","327","Greek Readings","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/300/REL-327"
"REL","340","Topics in Religion","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/300/REL-340"
"REL","348","Religion and Science","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/300/REL-348"
"REL","349","Religion and Nature","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/300/REL-349"
"REL","350","Religion and Ethics","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/300/REL-350"
"REL","351","Philosophy of Religion","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/300/REL-351"
"REL","370","Jewish History From the Diaspora to 1948","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/300/REL-370"
"REL","390","China:Change and Continuity in Philosophy and Religion","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/300/REL-390"
"REL","399","Readings in Religion","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/300/REL-399"
"REL","494","Independent Study","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/400/REL-494"
"REL","497","Internship","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/400/REL-497"
"REL","498","Religous Studies Seminar","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/400/REL-498"
"REL","499","Senior Thesis","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/REL-Religious-Studies/400/REL-499"
"SOC","100","Introduction to Sociology","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SOC-Sociology/100/SOC-100"
"SOC","130","A Supposedly Fun Thing I'll Never Do Again: David Foster Wallace and the Sociology of Entertainment","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SOC-Sociology/100/SOC-130"
"SOC","294","Independent Study","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SOC-Sociology/200/SOC-294"
"SOC","304","The Sociology of Religion","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SOC-Sociology/300/SOC-304"
"SOC","320","Family Sociology","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SOC-Sociology/300/SOC-320"
"SOC","325","Social Interaction and Microsociology","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SOC-Sociology/300/SOC-325"
"SOC","330","Criminology and Deviance","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SOC-Sociology/300/SOC-330"
"SOC","340","Cultural Criminology","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SOC-Sociology/300/SOC-340"
"SOC","349","Social Stratification","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SOC-Sociology/300/SOC-349"
"SOC","397","Internship","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SOC-Sociology/300/SOC-397"
"SOC","480","Sociological Theories","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SOC-Sociology/400/SOC-480"
"SOC","494","Independent Study","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SOC-Sociology/400/SOC-494"
"SOC","497","Internship","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SOC-Sociology/400/SOC-497"
"SPA","101","Spanish Language & Culture I","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPA-Spanish/100/SPA-101"
"SPA","101REV","Spanish Grammar and Phonetics Review","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPA-Spanish/100/SPA-101REV"
"SPA","102","Spanish Language & Culture II","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPA-Spanish/100/SPA-102"
"SPA","201","Spanish Language and Culture III","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPA-Spanish/200/SPA-201"
"SPA","202","Spanish Language and Culture IV","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPA-Spanish/200/SPA-202"
"SPA","210","Introduction to Spanish for Healthcare Professionals","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPA-Spanish/200/SPA-210"
"SPA","235","Spanish for Heritage Speakers","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPA-Spanish/200/SPA-235"
"SPA","299","Intermediate Readings in Spanish","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPA-Spanish/200/SPA-299"
"SPA","301","Spanish Composition and Conversation","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPA-Spanish/300/SPA-301"
"SPA","302","Spanish Composition and Conversation","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPA-Spanish/300/SPA-302"
"SPA","310","Advanced Spanish for Healthcare Professionals","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPA-Spanish/300/SPA-310"
"SPA","311","US-Mexico Border Studies Tour","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPA-Spanish/300/SPA-311"
"SPA","332","Film in the Spanish-Speaking World","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPA-Spanish/300/SPA-332"
"SPA","333","Literature of Latin America","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPA-Spanish/300/SPA-333"
"SPA","334","Literature of Spain","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPA-Spanish/300/SPA-334"
"SPA","335","U.S. Latino/a Literature","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPA-Spanish/300/SPA-335"
"SPA","340","National Traditions in the Spanish-Speaking World","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPA-Spanish/300/SPA-340"
"SPA","342","Latin American Indigenous Studies","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPA-Spanish/300/SPA-342"
"SPA","350","Transatlantic Literature and Society","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPA-Spanish/300/SPA-350"
"SPA","397","Internship","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPA-Spanish/300/SPA-397"
"SPA","437","Spanish Literature and Society: Narrative and Film","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPA-Spanish/400/SPA-437"
"SPA","438","Spanish Literature and Society: Poetry, Drama and Song","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPA-Spanish/400/SPA-438"
"SPA","490","Spanish Major Capstone","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPA-Spanish/400/SPA-490"
"SPE","101","Basic Public Speaking","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPE-Speech/100/SPE-101"
"SPE","102","Debate","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPE-Speech/100/SPE-102"
"SPE","199","Debate I","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPE-Speech/100/SPE-199"
"SPE","201","Foundations of Oral Communication","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPE-Speech/200/SPE-201"
"SPE","240","Rhetorical Criticism","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPE-Speech/200/SPE-240"
"SPE","245","Critical Cultural Methodology","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPE-Speech/200/SPE-245"
"SPE","301","Oral Argumentation","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPE-Speech/300/SPE-301"
"SPE","305","Paradigms in Intercultural Communication","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPE-Speech/300/SPE-305"
"SPE","306","Communicating Gender and Sexuality","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPE-Speech/300/SPE-306"
"SPE","310","Topics in the Philosophy of Communication","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPE-Speech/300/SPE-310"
"SPE","325","New Media Communication","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPE-Speech/300/SPE-325"
"SPE","399","Debate II","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/SPE-Speech/300/SPE-399"
"STS","110","Effective Studying","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/STS-Study-Skills/100/STS-110"
"THE","110","Play Reading & Discussion","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/100/THE-110"
"THE","115","Theatre Appreciation","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/100/THE-115"
"THE","140","Stagecraft","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/100/THE-140"
"THE","140L","Stage Craft Lab","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/100/THE-140L"
"THE","199T","Special Topics in Theatre","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/100/THE-199T"
"THE","200","Introduction to Film Studies","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/200/THE-200"
"THE","201","Play Analysis","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/200/THE-201"
"THE","210","Stage Makeup","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/200/THE-210"
"THE","211","Costume Skills","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/200/THE-211"
"THE","215","Acting Fundamentals","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/200/THE-215"
"THE","216","Voice and Diction","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/200/THE-216"
"THE","240","Theatre Ensemble","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/200/THE-240"
"THE","250","Scenic Painting","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/200/THE-250"
"THE","260","Stage Management","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/200/THE-260"
"THE","270","Theatre & Arts Management","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/200/THE-270"
"THE","280","Stages of Playwriting","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/200/THE-280"
"THE","281","Takes on Screenwriting","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/200/THE-281"
"THE","291","Stage Combat","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/200/THE-291"
"THE","299T","Special Topics in Theatre","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/200/THE-299T"
"THE","302","Applied Theatre: Lighting","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/300/THE-302"
"THE","303","Applied Theatre: Costuming","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/300/THE-303"
"THE","304","Applied Theatre: Management","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/300/THE-304"
"THE","305","Applied Theatre: Acting","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/300/THE-305"
"THE","306","Applied Theatre: Scenery","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/300/THE-306"
"THE","309","Off-Campus Domestic Theatre Experience","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/300/THE-309"
"THE","310","Costume Design","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/300/THE-310"
"THE","311","Lighting Design","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/300/THE-311"
"THE","315","Principles of Directing","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/300/THE-315"
"THE","316","Acting Period Styles","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/300/THE-316"
"THE","320","Theatre History I","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/300/THE-320"
"THE","321","Theatre History II","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/300/THE-321"
"THE","340","Scenic Design","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/300/THE-340"
"THE","355","Acting Shakespeare","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/300/THE-355"
"THE","390","Acting Creative Drama","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/300/THE-390"
"THE","397","Internship","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/300/THE-397"
"THE","398","Theatre Minor Capstone Writing Project","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/300/THE-398"
"THE","399T","Special Topics in Theatre","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/300/THE-399T"
"THE","409","Off-Campus International Theatre Exp","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/400/THE-409"
"THE","415","Acting Contemporary Scene Studies","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/400/THE-415"
"THE","430","Scenic Painting","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/400/THE-430"
"THE","490","Theatre Senior Project","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/400/THE-490"
"THE","491","Theatre Senior Project","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/400/THE-491"
"THE","494","Independent Study","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/400/THE-494"
"THE","497","Internship","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/400/THE-497"
"THE","499T","Special Topics in Theatre","http://collegeofidaho.smartcatalogiq.com/en/2016-2017/Undergraduate-Catalog/Courses/THE-Theatre/400/THE-499T"
